tranfer_success,block_index,transaction_index,data-time,data-temp,data-humidity,transfer_time
true,4,31,25.10,31.80,2021-01-16T01:52:00Z
true,140,90,20.89,40.66,2021-01-16T03:41:00Z
true,108,97,21.39,37.83,2021-01-16T05:28:00Z
true,26,38,23.50,46.63,2021-01-16T07:12:00Z
true,73,56,22.10,44.59,2021-01-16T08:53:00Z
true,39,93,22.89,41.59,2021-01-16T10:41:00Z
true,115,74,21.29,39.00,2021-01-16T12:23:00Z
true,161,63,20.29,37.20,2021-01-16T14:06:00Z
true,129,54,21.10,43.79,2021-01-16T15:48:00Z
true,19,34,24.00,45.06,2021-01-16T17:28:00Z
true,24,43,23.60,44.06,2021-01-16T19:12:00Z
true,169,0,20.07,45.36,2021-01-16T20:59:00Z
true,145,23,20.79,37.36,2021-01-16T22:45:00Z
true,31,56,23.20,42.13,2021-01-17T00:26:00Z
true,50,21,22.60,39.03,2021-01-17T02:08:00Z
true,70,23,22.10,35.20,2021-01-17T03:56:00Z
true,47,65,22.70,42.50,2021-01-17T05:45:00Z
true,130,47,21.07,37.56,2021-01-17T07:33:00Z
true,148,30,20.73,37.79,2021-01-17T09:22:00Z
true,95,67,21.67,39.80,2021-01-17T11:11:00Z
true,75,92,22.00,36.76,2021-01-17T12:58:00Z
true,71,94,22.10,39.63,2021-01-17T14:47:00Z
true,54,53,22.50,40.46,2021-01-17T16:30:00Z
true,164,62,20.20,38.90,2021-01-17T18:18:00Z
true,136,34,21.00,45.59,2021-01-17T20:01:00Z
true,157,29,20.50,39.59,2021-01-17T21:45:00Z
true,71,30,22.10,38.40,2021-01-17T23:27:00Z
true,39,7,22.89,38.56,2021-01-18T01:12:00Z
true,155,36,20.57,37.20,2021-01-18T02:54:00Z
true,130,13,21.10,47.43,2021-01-18T04:37:00Z
true,22,34,23.70,40.50,2021-01-18T06:21:00Z
true,107,37,21.43,41.63,2021-01-18T08:09:00Z
true,48,60,22.63,34.06,2021-01-18T09:49:00Z
true,55,9,22.50,42.00,2021-01-18T11:34:00Z
true,31,59,23.20,42.33,2021-01-18T13:20:00Z
true,90,36,21.76,36.06,2021-01-18T15:08:00Z
true,162,54,20.29,42.47,2021-01-18T16:56:00Z
true,56,31,22.43,37.90,2021-01-18T18:42:00Z
true,158,36,20.44,38.27,2021-01-18T20:28:00Z
true,92,58,21.70,36.50,2021-01-18T22:10:00Z
true,124,30,21.20,45.70,2021-01-18T23:50:00Z
true,35,88,23.00,40.86,2021-01-19T01:32:00Z
true,10,46,24.70,47.70,2021-01-19T03:20:00Z
true,79,27,22.00,47.10,2021-01-19T05:02:00Z
true,67,22,22.20,41.40,2021-01-19T06:49:00Z
true,58,45,22.39,41.50,2021-01-19T08:35:00Z
true,178,33,19.70,37.79,2021-01-19T10:21:00Z
true,83,37,21.89,40.97,2021-01-19T12:03:00Z
